thread_id,core_id,task_id,func_id,core_type,pmu_total_cycles,pmu_idc_aic_vec_busy_o,cube_instr_busy,scalar_instr_busy,mte1_instr_busy,mte2_instr_busy,mte3_instr_busy,icache_req,icache_miss,pmu_fix_instr_busy,event_type
0,0,0x0000000100000002,0,0,30355,0,8568,2991,13511,24063,0,264,17,1287,2
0,28,0x0000000100000003,1,1,82053,46182,0,9152,0,49629,7026,2303,36,0,2
2,32,0x0000000100000004,2,1,133667,11327,0,109020,0,11253,3883,19000,79,0,2
3,3,0x0000000100000002,0,0,30173,0,8568,2992,13827,24104,0,257,17,1386,2
3,7,0x0000000100000002,0,0,30131,0,8568,2944,13906,24416,0,264,17,1068,2
3,11,0x0000000100000002,0,0,29835,0,8568,2651,13399,23980,0,264,17,1373,2
3,15,0x0000000100000002,0,0,29413,0,8568,2369,13433,23887,0,265,18,1559,2
3,19,0x0000000100000002,0,0,28900,0,8568,2207,13337,24393,0,265,18,954,2
3,23,0x0000000100000002,0,0,28897,0,8568,2236,13582,24049,0,265,18,1297,2
3,27,0x0000000100000002,0,0,29090,0,8568,2257,13580,24175,0,265,18,1216,2
