thread_id,core_id,task_id,func_id,core_type,pmu_total_cycles,pmu_idc_aic_vec_busy_o,cube_instr_busy,scalar_instr_busy,mte1_instr_busy,mte2_instr_busy,mte3_instr_busy,icache_req,icache_miss,pmu_fix_instr_busy,event_type
0,0,0x0000000100000001,0,0,44649,0,24304,1772,23645,38772,0,475,20,989,2
0,28,0x0000000100000003,2,1,29338,5395,0,4975,0,21089,292,1243,26,0,2
0,28,0x0000000100000006,5,1,33535,4063,0,3135,0,10054,14969,534,11,0,2
0,28,0x0000000100000006,5,1,39094,3781,0,2210,0,14447,17906,513,0,0,2
0,29,0x0000000100000003,2,1,29342,5324,0,5073,0,21150,315,1234,27,0,2
0,29,0x0000000100000006,5,1,32247,3959,0,3103,0,9769,13604,536,11,0,2
0,29,0x0000000100000006,5,1,31389,3781,0,2073,0,9860,14916,515,0,0,2
0,4,0x0000000100000001,0,0,43628,0,24304,1236,23777,38361,0,461,20,1035,2
0,36,0x0000000100000003,2,1,28810,5395,0,4979,0,20747,326,1233,30,0,2
0,36,0x0000000100000006,5,1,33507,3830,0,2977,0,10709,14772,529,10,0,2
0,36,0x0000000100000006,5,1,29644,3781,0,1889,0,9647,13533,513,0,0,2
0,36,0x0000000100000005,4,1,12287,873,0,2007,0,3250,5491,399,12,0,2
0,37,0x0000000100000003,2,1,29523,5360,0,5012,0,21496,281,1270,29,0,2
0,37,0x0000000100000006,5,1,32819,4038,0,3055,0,10786,13403,534,10,0,2
0,37,0x0000000100000006,5,1,31908,3781,0,1951,0,10333,15095,514,0,0,2
0,37,0x0000000100000005,4,1,12583,864,0,2148,0,3266,5461,395,14,0,2
0,8,0x0000000100000001,0,0,43792,0,24304,1325,23509,38578,0,475,20,1022,2
0,44,0x0000000100000003,2,1,28242,5325,0,5000,0,20234,332,1253,30,0,2
0,44,0x0000000100000003,2,1,28571,5113,0,4652,0,21116,328,1087,0,0,2
0,44,0x0000000100000006,5,1,32030,4238,0,2827,0,10207,13880,528,11,0,2
0,44,0x0000000100000006,5,1,30294,3781,0,1698,0,10008,14051,509,0,0,2
0,45,0x0000000100000003,2,1,26340,5394,0,5152,0,18384,326,1249,28,0,2
0,45,0x0000000100000003,2,1,28073,5113,0,4605,0,20657,332,1064,0,0,2
0,45,0x0000000100000006,5,1,31790,3889,0,2807,0,9775,14139,526,10,0,2
0,45,0x0000000100000006,5,1,30662,3790,0,2099,0,10124,14045,506,0,0,2
0,12,0x0000000100000001,0,0,43117,0,24304,1325,23628,37969,0,467,20,1014,2
0,52,0x0000000100000003,2,1,29106,5379,0,5232,0,20709,298,1237,27,0,2
0,52,0x0000000100000003,2,1,28110,5113,0,4527,0,20782,346,1075,0,0,2
0,52,0x0000000100000006,5,1,33216,3885,0,2876,0,9986,15114,519,10,0,2
0,52,0x0000000100000006,5,1,31669,3790,0,2068,0,10325,14780,503,0,0,2
0,53,0x0000000100000003,2,1,27028,5376,0,5332,0,18718,315,1235,26,0,2
0,53,0x0000000100000006,5,1,31738,3866,0,2237,0,10218,13726,532,10,0,2
0,53,0x0000000100000006,5,1,29868,3790,0,2096,0,9644,13617,512,0,0,2
0,16,0x0000000100000001,0,0,44058,0,24304,1398,23702,37617,0,468,20,1391,2
0,60,0x0000000100000003,2,1,29127,5354,0,4895,0,21114,294,1204,28,0,2
0,60,0x0000000100000006,5,1,48269,3790,0,2744,0,19481,20609,524,11,0,2
0,60,0x0000000100000006,5,1,46367,3790,0,1953,0,19080,20848,509,0,0,2
0,61,0x0000000100000003,2,1,28727,5267,0,5145,0,20850,342,1259,27,0,2
0,61,0x0000000100000006,5,1,47117,3790,0,2920,0,19345,19261,531,11,0,2
0,61,0x0000000100000006,5,1,46619,3790,0,2384,0,19108,20607,512,0,0,2
0,20,0x0000000100000001,0,0,43517,0,24304,1434,23789,36785,0,475,20,1181,2
0,68,0x0000000100000003,2,1,28909,5350,0,5164,0,20739,311,1226,27,0,2
0,68,0x0000000100000006,5,1,46047,3790,0,2664,0,18503,20098,526,11,0,2
0,68,0x0000000100000006,5,1,44574,3790,0,2241,0,18307,19541,503,0,0,2
0,69,0x0000000100000003,2,1,28523,5259,0,5027,0,20505,354,1222,26,0,2
0,69,0x0000000100000006,5,1,46124,3790,0,2758,0,18580,19815,523,10,0,2
0,69,0x0000000100000006,5,1,44686,3790,0,1975,0,18117,20112,505,0,0,2
0,24,0x0000000100000001,0,0,43250,0,24304,1159,23803,37311,0,481,20,1021,2
0,76,0x0000000100000003,2,1,29127,5372,0,5146,0,20883,328,1237,29,0,2
0,76,0x0000000100000006,5,1,39417,3834,0,2408,0,13910,17712,526,11,0,2
0,76,0x0000000100000006,5,1,46117,3790,0,1992,0,18937,20671,508,0,0,2
0,77,0x0000000100000003,2,1,26673,5369,0,5024,0,18590,325,1244,27,0,2
0,77,0x0000000100000006,5,1,37921,3875,0,2284,0,13708,16451,530,11,0,2
0,77,0x0000000100000006,5,1,37090,3781,0,1991,0,14072,16467,508,0,0,2
1,1,0x0000000100000001,0,0,48085,0,24304,2607,23272,41602,0,475,20,992,2
1,30,0x0000000100000003,2,1,17740,3401,0,5642,0,10391,305,1028,30,0,2
1,30,0x0000000100000003,2,1,28865,5113,0,4727,0,21510,287,1171,0,0,2
1,30,0x0000000100000006,5,1,41097,3821,0,2873,0,14559,17899,532,10,0,2
1,30,0x0000000100000006,5,1,39972,3790,0,2013,0,15776,17673,512,0,0,2
1,31,0x0000000100000003,2,1,16427,3280,0,5859,0,9174,351,1019,28,0,2
1,31,0x0000000100000003,2,1,28190,5113,0,4707,0,20803,333,1184,0,0,2
1,31,0x0000000100000006,5,1,38844,3791,0,2022,0,14656,16762,531,10,0,2
1,31,0x0000000100000006,5,1,38904,3790,0,2048,0,15807,16512,515,0,0,2
1,5,0x0000000100000001,0,0,47441,0,24304,2499,23600,40917,0,483,21,1029,2
1,38,0x0000000100000003,2,1,30585,5612,0,6256,0,21009,355,1184,24,0,2
1,38,0x0000000100000006,5,1,48293,3878,0,2925,0,18811,20889,530,10,0,2
1,38,0x0000000100000006,5,1,44938,3781,0,2134,0,19070,19211,506,0,0,2
1,39,0x0000000100000003,2,1,28066,5588,0,6304,0,18480,320,1173,27,0,2
1,39,0x0000000100000006,5,1,47063,4313,0,2845,0,18677,19703,536,11,0,2
1,39,0x0000000100000006,5,1,45933,3781,0,2001,0,18933,20453,515,0,0,2
1,9,0x0000000100000001,0,0,48426,0,24304,2544,23438,41474,0,475,21,976,2
1,46,0x0000000100000003,2,1,29575,5511,0,5809,0,20300,305,1196,24,0,2
1,46,0x0000000100000006,5,1,47376,4277,0,2997,0,18929,19766,532,11,0,2
1,46,0x0000000100000006,5,1,45754,3790,0,1951,0,19220,20084,515,0,0,2
1,47,0x0000000100000003,2,1,28030,5514,0,5600,0,18739,337,1220,30,0,2
1,47,0x0000000100000006,5,1,47514,4126,0,3055,0,19062,20047,534,11,0,2
1,47,0x0000000100000006,5,1,45808,3790,0,2158,0,19344,19806,513,0,0,2
1,13,0x0000000100000001,0,0,47785,0,24304,2530,23856,41570,0,468,21,1066,2
1,54,0x0000000100000003,2,1,30334,5505,0,5432,0,21068,329,1191,28,0,2
1,54,0x0000000100000006,5,1,47866,3885,0,2736,0,19792,20459,535,10,0,2
1,54,0x0000000100000006,5,1,47323,3781,0,2100,0,20020,20640,511,0,0,2
1,55,0x0000000100000003,2,1,27820,5551,0,6165,0,18491,296,1220,29,0,2
1,55,0x0000000100000006,5,1,46032,3796,0,2793,0,19700,19248,531,10,0,2
1,55,0x0000000100000006,5,1,46054,3781,0,2058,0,19997,19450,515,0,0,2
1,17,0x0000000100000001,0,0,49165,0,24304,2653,23798,41632,0,469,20,1494,2
1,62,0x0000000100000003,2,1,29899,5582,0,6128,0,20402,319,1216,26,0,2
1,62,0x0000000100000006,5,1,33553,4202,0,2870,0,9785,14817,530,11,0,2
1,62,0x0000000100000006,5,1,31054,3788,0,2155,0,9468,14949,507,0,0,2
1,62,0x0000000100000006,5,1,42361,3790,0,2288,0,17684,17904,504,0,0,2
1,63,0x0000000100000003,2,1,28565,5558,0,5779,0,19072,352,1210,26,0,2
1,63,0x0000000100000006,5,1,32017,4098,0,2549,0,10082,13624,531,10,0,2
1,63,0x0000000100000006,5,1,39359,3790,0,1974,0,15147,17752,513,0,0,2
1,63,0x0000000100000006,5,1,37673,3790,0,1938,0,14746,16504,504,0,0,2
1,21,0x0000000100000001,0,0,48623,0,24304,2539,23688,41505,0,469,20,1450,2
1,70,0x0000000100000003,2,1,28818,5546,0,6049,0,19902,349,1190,28,0,2
1,70,0x0000000100000006,5,1,40354,3820,0,2442,0,15775,17134,528,11,0,2
1,70,0x0000000100000006,5,1,30947,3781,0,2139,0,9931,14356,513,0,0,2
1,70,0x0000000100000006,5,1,41479,3790,0,1892,0,16880,18222,504,0,0,2
1,71,0x0000000100000003,2,1,26949,5553,0,6163,0,17993,313,1206,30,0,2
1,71,0x0000000100000006,5,1,39902,3840,0,2585,0,15548,16792,532,11,0,2
1,71,0x0000000100000006,5,1,30838,3781,0,2011,0,9987,14047,509,0,0,2
1,71,0x0000000100000006,5,1,42278,3790,0,1875,0,17097,18762,504,0,0,2
1,25,0x0000000100000001,0,0,48441,0,24304,2431,23810,41703,0,460,20,1422,2
1,78,0x0000000100000003,2,1,28991,5329,0,4912,0,20251,323,1165,29,0,2
1,78,0x0000000100000006,5,1,42507,4353,0,2820,0,16542,18102,522,10,0,2
1,78,0x0000000100000006,5,1,29649,3781,0,1961,0,9703,13400,506,0,0,2
1,78,0x0000000100000006,5,1,42338,3790,0,1936,0,17791,18119,504,0,0,2
1,79,0x0000000100000003,2,1,26917,5396,0,4878,0,18175,307,1198,27,0,2
1,79,0x0000000100000006,5,1,40698,4124,0,2639,0,16491,16676,530,11,0,2
1,79,0x0000000100000006,5,1,31987,3781,0,2047,0,10391,14973,511,0,0,2
1,79,0x0000000100000006,5,1,40125,3790,0,1908,0,17244,16487,504,0,0,2
2,2,0x0000000100000001,0,0,48111,0,24304,2542,23198,41549,0,461,20,981,2
2,2,0x0000000100000001,0,0,39620,0,24304,1149,23524,33995,0,432,0,738,2
2,32,0x0000000100000003,2,1,29368,5228,0,4778,0,20626,317,1206,28,0,2
2,32,0x0000000100000006,5,1,33505,4321,0,2782,0,10031,14789,533,10,0,2
2,32,0x0000000100000006,5,1,46272,3781,0,1995,0,20266,19490,513,0,0,2
2,33,0x0000000100000003,2,1,29710,5395,0,4999,0,21077,298,1227,27,0,2
2,33,0x0000000100000006,5,1,31024,4021,0,2441,0,9773,13416,532,11,0,2
2,33,0x0000000100000006,5,1,37905,3781,0,2192,0,13320,17879,507,0,0,2
2,6,0x0000000100000001,0,0,47372,0,24304,2542,22850,40461,0,462,20,991,2
2,6,0x0000000100000001,0,0,39766,0,24304,1369,23530,34143,0,432,0,720,2
2,40,0x0000000100000003,2,1,28462,5374,0,5116,0,19657,317,1210,26,0,2
2,40,0x0000000100000006,5,1,31889,3840,0,2680,0,9766,14223,529,11,0,2
2,40,0x0000000100000006,5,1,37148,3781,0,2036,0,13566,16999,508,0,0,2
2,41,0x0000000100000003,2,1,27060,5390,0,5095,0,18218,326,1236,28,0,2
2,41,0x0000000100000006,5,1,31825,3866,0,2840,0,10157,13938,530,11,0,2
2,41,0x0000000100000006,5,1,37704,3781,0,1949,0,13916,17318,509,0,0,2
2,10,0x0000000100000001,0,0,48905,0,24304,2812,23354,41934,0,453,20,1017,2
2,10,0x0000000100000001,0,0,40366,0,24304,1443,23570,34268,0,438,0,738,2
2,48,0x0000000100000003,2,1,27850,5346,0,4772,0,19956,342,1191,30,0,2
2,48,0x0000000100000006,5,1,31964,4019,0,3075,0,10057,13757,533,11,0,2
2,48,0x0000000100000006,5,1,30449,3781,0,1911,0,10235,13758,510,0,0,2
2,48,0x0000000100000006,5,1,41419,3790,0,2065,0,16542,18316,504,0,0,2
2,49,0x0000000100000003,2,1,26732,5391,0,4601,0,18786,293,1244,28,0,2
2,49,0x0000000100000006,5,1,31129,3817,0,2645,0,9624,14024,530,12,0,2
2,49,0x0000000100000006,5,1,30307,3781,0,1933,0,9845,14022,512,0,0,2
2,49,0x0000000100000006,5,1,40853,3790,0,1914,0,16350,18065,504,0,0,2
2,14,0x0000000100000001,0,0,49510,0,24304,2639,23477,41650,0,462,20,1425,2
2,14,0x0000000100000001,0,0,39560,0,24304,1065,23617,34106,0,432,0,721,2
2,56,0x0000000100000003,2,1,29846,5317,0,5083,0,20444,308,1222,28,0,2
2,56,0x0000000100000006,5,1,46894,3827,0,2613,0,18028,20849,534,11,0,2
2,56,0x0000000100000006,5,1,46219,3790,0,1954,0,18925,20844,513,0,0,2
2,57,0x0000000100000003,2,1,29569,5354,0,4983,0,20324,318,1215,27,0,2
2,57,0x0000000100000006,5,1,45066,3927,0,2555,0,18065,19474,536,11,0,2
2,57,0x0000000100000006,5,1,44980,3790,0,1956,0,19056,19468,515,0,0,2
2,18,0x0000000100000001,0,0,49361,0,24304,2690,23591,41466,0,454,20,1459,2
2,64,0x0000000100000003,2,1,29967,5364,0,4999,0,20944,312,1219,26,0,2
2,64,0x0000000100000006,5,1,39220,3982,0,2543,0,14197,17114,529,11,0,2
2,64,0x0000000100000006,5,1,45896,3790,0,1971,0,19659,19787,507,0,0,2
2,65,0x0000000100000003,2,1,29353,5375,0,5107,0,20377,300,1225,26,0,2
2,65,0x0000000100000006,5,1,37599,3862,0,2400,0,13845,16804,533,11,0,2
2,65,0x0000000100000006,5,1,46054,3790,0,1980,0,19534,20058,512,0,0,2
2,22,0x0000000100000001,0,0,49338,0,24304,2498,23926,41643,0,455,21,1474,2
2,72,0x0000000100000003,2,1,29493,5253,0,5210,0,21085,285,1172,24,0,2
2,72,0x0000000100000006,5,1,38611,3864,0,2081,0,13740,17313,531,11,0,2
2,72,0x0000000100000006,5,1,45871,3790,0,2012,0,19347,19983,512,0,0,2
2,73,0x0000000100000003,2,1,27059,5349,0,4906,0,18669,333,1209,25,0,2
2,73,0x0000000100000003,2,1,27816,5113,0,4534,0,20577,332,1083,0,0,2
2,73,0x0000000100000006,5,1,38819,4083,0,2101,0,14037,17003,525,11,0,2
2,73,0x0000000100000006,5,1,46250,3790,0,2025,0,19434,20290,508,0,0,2
2,26,0x0000000100000001,0,0,49284,0,24304,2582,23414,41532,0,454,20,1443,2
2,80,0x0000000100000003,2,1,28898,5356,0,4960,0,19993,312,1202,26,0,2
2,80,0x0000000100000003,2,1,25255,5113,0,4465,0,18073,318,1100,0,0,2
